FECHA DENUNCIA;EDAD;PUNTOS;TRAMITADO POR DGT DGT;TIPO VÍA
09Aug2015;20;6;SI;Carretera Convencional
09Aug2015;19;6;NO;
09Aug2015;44;6;SI;Carretera Convencional
09Aug2015;28;6;SI;Carretera Convencional
09Aug2015;21;6;SI;Carretera Convencional
09Aug2015;26;6;SI;Carretera Convencional
09Aug2015;24;6;SI;Carretera Convencional
09Aug2015;22;6;SI;Carretera Convencional
09Aug2015;25;6;SI;Carretera Convencional
09Aug2015;24;6;SI;Urbana
09Aug2015;29;6;SI;Carretera Convencional
09Aug2015;23;6;SI;Carretera Convencional
09Aug2015;33;6;SI;Carretera Convencional
09Aug2015;28;6;SI;Carretera Convencional
09Aug2015;30;6;SI;Carretera Convencional
09Aug2015;26;6;SI;Urbana
09Aug2015;29;6;SI;Carretera Convencional
09Aug2015;20;6;SI;Carretera Convencional
09Aug2015;21;6;SI;Carretera Convencional
09Aug2015;27;6;SI;Carretera Convencional
09Aug2015;27;6;SI;Carretera Convencional
09Aug2015;29;6;SI;Carretera Convencional
09Aug2015;19;6;SI;Carretera Convencional
09Aug2015;36;6;SI;Urbana
09Aug2015;46;6;SI;Carretera Convencional Desdoblada
09Aug2015;24;6;SI;Carretera Convencional
09Aug2015;20;6;SI;Carretera Convencional Desdoblada
09Aug2015;24;6;SI;Carretera Convencional
09Aug2015;21;6;SI;Carretera Convencional
09Aug2015;25;6;SI;Carretera Convencional
09Aug2015;24;6;SI;Carretera Convencional
09Aug2015;41;6;SI;Carretera Convencional
09Aug2015;29;6;SI;Carretera Convencional
09Aug2015;23;6;SI;Carretera Convencional
09Aug2015;20;6;SI;Carretera Convencional Desdoblada
09Aug2015;27;6;SI;Urbana
09Aug2015;35;6;SI;Carretera Convencional
09Aug2015;42;6;SI;Carretera Convencional
09Aug2015;18;6;SI;Carretera Convencional
09Aug2015;20;6;SI;Carretera Convencional
09Aug2015;20;6;SI;Carretera Convencional Desdoblada
09Aug2015;20;6;SI;Carretera Convencional
09Aug2015;38;6;SI;Se desconoce
09Aug2015;33;6;SI;Urbana
09Aug2015;50;6;SI;Carretera Convencional
09Aug2015;21;6;SI;Carretera Convencional
09Aug2015;28;6;SI;Carretera Convencional
09Aug2015;40;6;SI;Carretera Convencional
09Aug2015;23;6;SI;Carretera Convencional
09Aug2015;26;6;SI;Carretera Convencional
09Aug2015;22;6;SI;Carretera Convencional
09Aug2015;28;6;SI;Carretera Convencional
09Aug2015;21;6;SI;Carretera Convencional
09Aug2015;22;6;SI;Carretera Convencional
09Aug2015;20;6;SI;Urbana
09Aug2015;21;6;SI;Carretera Convencional
09Aug2015;21;6;SI;Carretera Convencional
09Aug2015;23;6;SI;Carretera Convencional
09Aug2015;46;6;SI;Carretera Convencional
09Aug2015;23;6;SI;Carretera Convencional
09Aug2015;21;6;SI;Carretera Convencional
09Aug2015;27;6;SI;Carretera Convencional
09Aug2015;20;6;SI;Se desconoce
09Aug2015;30;6;SI;Carretera Convencional
10Aug2015;41;6;SI;Carretera Convencional
10Aug2015;23;6;SI;Carretera Convencional
10Aug2015;20;6;SI;Carretera Convencional
10Aug2015;27;6;SI;Carretera Convencional Desdoblada
10Aug2015;24;6;SI;Carretera Convencional
10Aug2015;38;6;SI;Carretera Convencional
10Aug2015;21;6;SI;Carretera Convencional
10Aug2015;17;6;SI;Carretera Convencional
10Aug2015;31;6;SI;Carretera Convencional
10Aug2015;22;6;NO;
10Aug2015;29;6;SI;Urbana
10Aug2015;20;6;SI;Carretera Convencional
10Aug2015;38;6;SI;Carretera Convencional
10Aug2015;32;6;SI;Autovía
10Aug2015;27;6;SI;Urbana
10Aug2015;21;6;SI;Autovía
10Aug2015;35;6;SI;Carretera Convencional
10Aug2015;25;6;SI;Carretera Convencional
10Aug2015;25;6;SI;Carretera Convencional
10Aug2015;24;6;SI;Autovía
10Aug2015;37;6;SI;Carretera Convencional
10Aug2015;37;6;SI;Se desconoce
10Aug2015;17;6;SI;Carretera Convencional
10Aug2015;24;6;SI;Carretera Convencional
10Aug2015;36;6;SI;Carretera Convencional
10Aug2015;23;6;SI;Carretera Convencional
10Aug2015;28;6;SI;Carretera Convencional
10Aug2015;20;6;SI;Carretera Convencional
10Aug2015;18;6;SI;Carretera Convencional
10Aug2015;29;6;SI;Carretera Convencional
10Aug2015;52;6;SI;Carretera Convencional
10Aug2015;39;6;NO;
10Aug2015;42;6;SI;Carretera Convencional
10Aug2015;21;6;SI;Carretera Convencional
10Aug2015;33;6;SI;Urbana
10Aug2015;39;6;SI;Carretera Convencional
10Aug2015;30;6;SI;Carretera Convencional
10Aug2015;;6;SI;Autopista de Peaje
10Aug2015;28;6;SI;Carretera Convencional
10Aug2015;40;6;SI;Carretera Convencional
10Aug2015;24;6;SI;Autovía
10Aug2015;51;6;SI;Carretera Convencional
10Aug2015;34;6;SI;Carretera Convencional
10Aug2015;33;6;SI;Autovía
10Aug2015;36;6;SI;Autovía
10Aug2015;32;6;SI;Carretera Convencional
11Aug2015;27;6;SI;Carretera Convencional
11Aug2015;39;6;SI;Carretera Convencional
11Aug2015;41;6;SI;Autovía
11Aug2015;29;6;SI;Carretera Convencional
11Aug2015;27;6;SI;Carretera Convencional
11Aug2015;35;6;SI;Carretera Convencional
11Aug2015;36;6;SI;Autovía
11Aug2015;45;6;NO;
11Aug2015;31;6;SI;Autovía
11Aug2015;29;6;SI;Carretera Convencional
11Aug2015;21;6;SI;Carretera Convencional
11Aug2015;27;6;SI;Carretera Convencional
11Aug2015;40;6;SI;Carretera Convencional
11Aug2015;22;6;SI;Carretera Convencional
11Aug2015;;6;SI;Autovía
11Aug2015;23;6;SI;Carretera Convencional
11Aug2015;42;6;SI;Carretera Convencional
11Aug2015;55;6;SI;Autovía
11Aug2015;26;6;SI;Se desconoce
11Aug2015;25;6;SI;Carretera Convencional
11Aug2015;24;6;SI;Autovía
11Aug2015;29;6;SI;Se desconoce
11Aug2015;29;6;SI;Carretera Convencional
11Aug2015;24;6;SI;Carretera Convencional
11Aug2015;25;6;SI;Autovía
11Aug2015;28;6;SI;Carretera Convencional
11Aug2015;33;6;SI;Autovía
11Aug2015;42;6;SI;Urbana
11Aug2015;44;6;SI;Carretera Convencional
11Aug2015;19;6;SI;Carretera Convencional
11Aug2015;28;6;SI;Autovía
11Aug2015;45;6;SI;Carretera Convencional
11Aug2015;33;6;SI;Carretera Convencional
11Aug2015;45;6;SI;Autovía
11Aug2015;33;6;SI;Autovía
11Aug2015;37;6;SI;Carretera Convencional
11Aug2015;26;6;SI;Carretera Convencional
11Aug2015;37;6;SI;Autovía
11Aug2015;44;6;SI;Carretera Convencional
11Aug2015;22;6;SI;Autopista de Peaje
11Aug2015;26;6;SI;Autovía
11Aug2015;23;6;SI;Carretera Convencional
11Aug2015;25;6;SI;Carretera Convencional
11Aug2015;34;6;SI;Carretera Convencional
11Aug2015;26;6;SI;Carretera Convencional
11Aug2015;23;6;SI;Carretera Convencional
11Aug2015;37;6;NO;
11Aug2015;29;6;SI;Carretera Convencional
11Aug2015;25;6;SI;Carretera Convencional
11Aug2015;25;6;SI;Autovía
11Aug2015;23;6;SI;Carretera Convencional
11Aug2015;21;6;SI;Carretera Convencional
12Aug2015;43;6;SI;Carretera Convencional
12Aug2015;26;6;NO;
12Aug2015;35;6;SI;Carretera Convencional
12Aug2015;48;6;SI;Carretera Convencional
12Aug2015;29;6;SI;Autovía
12Aug2015;26;6;SI;Carretera Convencional
12Aug2015;22;6;SI;Carretera Convencional
12Aug2015;26;6;SI;Carretera Convencional
12Aug2015;33;6;SI;Carretera Convencional
12Aug2015;28;6;SI;Autovía
12Aug2015;30;6;SI;Carretera Convencional Desdoblada
12Aug2015;30;6;NO;
12Aug2015;33;6;SI;Carretera Convencional
12Aug2015;28;6;SI;Carretera Convencional
12Aug2015;37;6;SI;Carretera Convencional
12Aug2015;26;6;SI;Carretera Convencional
12Aug2015;32;6;SI;Carretera Convencional
12Aug2015;31;6;SI;Carretera Convencional
12Aug2015;23;6;SI;Se desconoce
12Aug2015;31;6;SI;Autovía
12Aug2015;47;6;SI;Carretera Convencional
12Aug2015;22;6;SI;Carretera Convencional
12Aug2015;34;6;SI;Carretera Convencional
12Aug2015;30;6;SI;Carretera Convencional
12Aug2015;29;6;SI;Carretera Convencional
12Aug2015;25;6;SI;Carretera Convencional
12Aug2015;22;6;SI;Autovía
12Aug2015;51;6;SI;Carretera Convencional
12Aug2015;;6;SI;Carretera Convencional
12Aug2015;29;6;SI;Carretera Convencional
12Aug2015;31;6;SI;Carretera Convencional
12Aug2015;28;6;SI;Carretera Convencional
12Aug2015;27;6;SI;Carretera Convencional
12Aug2015;23;6;SI;Urbana
12Aug2015;27;6;SI;Carretera Convencional
12Aug2015;30;6;SI;Carretera Convencional
12Aug2015;43;6;SI;Carretera Convencional
12Aug2015;27;6;SI;Urbana
12Aug2015;21;6;SI;Carretera Convencional
12Aug2015;37;6;SI;Carretera Convencional
12Aug2015;38;6;SI;Carretera Convencional
12Aug2015;36;6;SI;Urbana
12Aug2015;16;6;SI;Carretera Convencional
12Aug2015;27;6;SI;Carretera Convencional
12Aug2015;22;6;SI;Carretera Convencional
12Aug2015;40;6;SI;Carretera Convencional
12Aug2015;32;6;SI;Carretera Convencional
12Aug2015;35;6;SI;Carretera Convencional
13Aug2015;51;6;SI;Carretera Convencional
13Aug2015;29;6;SI;Carretera Convencional
13Aug2015;41;6;SI;Carretera Convencional
13Aug2015;22;6;SI;Carretera Convencional
13Aug2015;38;6;SI;Autovía
13Aug2015;43;6;SI;Se desconoce
13Aug2015;29;6;SI;Carretera Convencional
13Aug2015;33;6;SI;Autopista Libre
13Aug2015;37;6;SI;Urbana
13Aug2015;30;6;SI;Carretera Convencional
13Aug2015;24;6;SI;Carretera Convencional
13Aug2015;24;6;SI;Carretera Convencional
13Aug2015;18;6;SI;Autovía
13Aug2015;33;6;SI;Carretera Convencional
13Aug2015;27;6;SI;Carretera Convencional
13Aug2015;23;6;NO;
13Aug2015;40;6;NO;
13Aug2015;24;6;SI;Autovía
13Aug2015;44;6;SI;Carretera Convencional
13Aug2015;39;6;SI;Carretera Convencional
13Aug2015;28;6;SI;Carretera Convencional
13Aug2015;29;6;SI;Autovía
13Aug2015;39;6;SI;Carretera Convencional
13Aug2015;26;6;SI;Carretera Convencional
13Aug2015;22;6;SI;Carretera Convencional
13Aug2015;23;6;SI;Carretera Convencional
13Aug2015;21;6;SI;Carretera Convencional
13Aug2015;23;6;SI;Carretera Convencional
13Aug2015;22;6;SI;Carretera Convencional
13Aug2015;45;6;NO;
13Aug2015;;6;SI;Carretera Convencional
13Aug2015;29;6;SI;Carretera Convencional
13Aug2015;21;6;SI;Carretera Convencional
13Aug2015;22;6;SI;Autovía
13Aug2015;21;6;SI;Carretera Convencional
13Aug2015;30;6;SI;Carretera Convencional
13Aug2015;32;6;SI;Carretera Convencional
13Aug2015;29;6;SI;Carretera Convencional Desdoblada
13Aug2015;28;6;SI;Carretera Convencional
13Aug2015;32;6;SI;Autovía
13Aug2015;33;6;NO;
13Aug2015;35;6;SI;Carretera Convencional
13Aug2015;22;6;SI;Carretera Convencional
13Aug2015;37;6;SI;Carretera Convencional
13Aug2015;20;6;SI;Urbana
13Aug2015;23;6;SI;Urbana
13Aug2015;23;6;SI;Carretera Convencional
13Aug2015;19;6;SI;Carretera Convencional
13Aug2015;28;6;SI;Carretera Convencional
13Aug2015;21;6;SI;Autovía
13Aug2015;32;6;SI;Carretera Convencional
13Aug2015;36;6;SI;Carretera Convencional
13Aug2015;30;6;SI;Carretera Convencional
13Aug2015;36;6;SI;Carretera Convencional
13Aug2015;24;6;SI;Autovía
13Aug2015;25;6;SI;Carretera Convencional
13Aug2015;21;6;SI;Carretera Convencional
13Aug2015;26;6;SI;Carretera Convencional
13Aug2015;27;6;SI;Carretera Convencional
13Aug2015;20;6;SI;Carretera Convencional
13Aug2015;21;6;SI;Autovía
13Aug2015;31;6;SI;Carretera Convencional Desdoblada
14Aug2015;20;6;SI;Carretera Convencional
14Aug2015;24;6;SI;Carretera Convencional
14Aug2015;29;6;SI;Carretera Convencional
14Aug2015;23;6;SI;Carretera Convencional
14Aug2015;29;6;SI;Carretera Convencional
14Aug2015;26;6;SI;Carretera Convencional
14Aug2015;33;6;SI;Carretera Convencional
14Aug2015;35;6;SI;Carretera Convencional
14Aug2015;26;6;NO;
14Aug2015;31;6;NO;
14Aug2015;31;6;SI;Carretera Convencional
14Aug2015;39;6;SI;Carretera Convencional
14Aug2015;40;6;SI;Carretera Convencional
14Aug2015;41;6;SI;Carretera Convencional
14Aug2015;30;6;SI;Carretera Convencional
14Aug2015;45;6;SI;Carretera Convencional
14Aug2015;27;6;SI;Carretera Convencional
14Aug2015;37;6;SI;Carretera Convencional
14Aug2015;26;6;SI;Carretera Convencional
14Aug2015;28;6;NO;
14Aug2015;21;6;SI;Carretera Convencional
14Aug2015;25;6;SI;Carretera Convencional
14Aug2015;24;6;SI;Carretera Convencional
14Aug2015;35;6;SI;Carretera Convencional
14Aug2015;22;6;SI;Autovía
14Aug2015;24;6;SI;Carretera Convencional
14Aug2015;31;6;SI;Carretera Convencional
14Aug2015;32;6;SI;Carretera Convencional
14Aug2015;26;6;NO;
14Aug2015;46;6;SI;Carretera Convencional
14Aug2015;22;6;SI;Carretera Convencional
14Aug2015;21;6;SI;Carretera Convencional
14Aug2015;27;6;SI;Carretera Convencional
14Aug2015;30;6;SI;Carretera Convencional
14Aug2015;42;6;SI;Carretera Convencional
14Aug2015;46;6;SI;Carretera Convencional
14Aug2015;36;6;SI;Carretera Convencional
14Aug2015;34;6;SI;Carretera Convencional
14Aug2015;20;6;SI;Carretera Convencional
15Aug2015;47;6;SI;Carretera Convencional
15Aug2015;20;6;SI;Carretera Convencional
15Aug2015;31;6;SI;Carretera Convencional
15Aug2015;25;6;SI;Carretera Convencional
15Aug2015;30;6;SI;Autovía
15Aug2015;39;6;SI;Autovía
15Aug2015;24;6;SI;Autovía
15Aug2015;25;6;SI;Carretera Convencional
15Aug2015;34;6;SI;Autovía
15Aug2015;22;6;SI;Carretera Convencional
15Aug2015;22;6;SI;Carretera Convencional
15Aug2015;23;6;SI;Autovía
15Aug2015;21;6;SI;Carretera Convencional
15Aug2015;38;6;SI;Se desconoce
15Aug2015;30;6;SI;Carretera Convencional
15Aug2015;22;6;SI;Carretera Convencional
15Aug2015;38;6;SI;Autovía
15Aug2015;27;6;SI;Autovía
15Aug2015;21;6;SI;Carretera Convencional
15Aug2015;28;6;SI;Autovía
15Aug2015;19;6;SI;Carretera Convencional
15Aug2015;45;6;SI;Autovía
15Aug2015;37;6;SI;Carretera Convencional Desdoblada
15Aug2015;19;6;SI;Carretera Convencional
15Aug2015;24;6;SI;Carretera Convencional
15Aug2015;35;6;SI;Carretera Convencional
15Aug2015;30;6;SI;Autopista de Peaje
15Aug2015;31;6;SI;Carretera Convencional
15Aug2015;44;6;SI;Carretera Convencional
15Aug2015;47;6;SI;Carretera Convencional
15Aug2015;26;6;SI;Autovía
15Aug2015;34;6;SI;Carretera Convencional
15Aug2015;36;6;SI;Carretera Convencional
15Aug2015;27;6;SI;Carretera Convencional
15Aug2015;29;6;SI;Carretera Convencional
15Aug2015;22;6;SI;Autopista de Peaje
15Aug2015;33;6;SI;Carretera Convencional Desdoblada
15Aug2015;40;6;SI;Carretera Convencional
15Aug2015;21;6;NO;
15Aug2015;31;6;SI;Carretera Convencional
15Aug2015;19;6;SI;Carretera Convencional
15Aug2015;27;6;SI;Carretera Convencional
15Aug2015;26;6;SI;Carretera Convencional
15Aug2015;20;6;SI;Autovía
15Aug2015;20;6;SI;Carretera Convencional
15Aug2015;33;6;SI;Carretera Convencional
15Aug2015;38;6;SI;Carretera Convencional
15Aug2015;43;6;SI;Autovía
15Aug2015;29;6;SI;Carretera Convencional
15Aug2015;20;6;SI;Carretera Convencional
15Aug2015;28;6;SI;Carretera Convencional
15Aug2015;27;6;SI;Carretera Convencional
15Aug2015;28;6;SI;Carretera Convencional
15Aug2015;29;6;SI;Carretera Convencional
15Aug2015;45;6;SI;Carretera Convencional
15Aug2015;55;6;SI;Carretera Convencional
15Aug2015;28;6;SI;Carretera Convencional
15Aug2015;31;6;SI;Carretera Convencional
15Aug2015;22;6;SI;Carretera Convencional
15Aug2015;36;6;SI;Carretera Convencional
15Aug2015;32;6;SI;Autovía
15Aug2015;28;6;SI;Carretera Convencional
15Aug2015;40;6;SI;Carretera Convencional
15Aug2015;25;6;SI;Carretera Convencional
15Aug2015;26;6;SI;Autopista de Peaje
15Aug2015;29;6;SI;Autovía
15Aug2015;26;6;SI;Carretera Convencional
15Aug2015;25;6;SI;Carretera Convencional
15Aug2015;19;6;SI;Carretera Convencional
15Aug2015;24;6;SI;Carretera Convencional
15Aug2015;28;6;SI;Se desconoce
15Aug2015;28;6;SI;Carretera Convencional
15Aug2015;29;6;SI;Autovía
15Aug2015;26;6;SI;Carretera Convencional
15Aug2015;26;6;SI;Carretera Convencional
15Aug2015;34;6;SI;Carretera Convencional Desdoblada
15Aug2015;28;6;SI;Carretera Convencional
15Aug2015;34;6;SI;Carretera Convencional
15Aug2015;33;6;SI;Carretera Convencional
15Aug2015;21;6;SI;Carretera Convencional
15Aug2015;26;6;SI;Carretera Convencional
15Aug2015;48;6;SI;Carretera Convencional
15Aug2015;22;6;SI;Carretera Convencional
15Aug2015;20;6;SI;Carretera Convencional Desdoblada
15Aug2015;29;6;SI;Se desconoce
15Aug2015;28;6;SI;Urbana
15Aug2015;32;6;SI;Urbana
15Aug2015;33;6;SI;Carretera Convencional
15Aug2015;20;6;SI;Autovía
15Aug2015;37;6;SI;Carretera Convencional
15Aug2015;22;6;SI;Carretera Convencional
15Aug2015;19;6;SI;Carretera Convencional
15Aug2015;48;6;NO;
15Aug2015;26;6;SI;Carretera Convencional
15Aug2015;25;6;SI;Autopista de Peaje
15Aug2015;37;6;SI;Carretera Convencional
15Aug2015;25;6;SI;Autovía
15Aug2015;42;6;SI;Carretera Convencional
15Aug2015;34;6;SI;Carretera Convencional
15Aug2015;29;6;SI;Carretera Convencional
15Aug2015;29;6;SI;Carretera Convencional
15Aug2015;24;6;SI;Carretera Convencional
16Aug2015;32;6;NO;
16Aug2015;29;6;SI;Urbana
16Aug2015;29;6;SI;Carretera Convencional
16Aug2015;25;6;SI;Carretera Convencional
16Aug2015;24;6;SI;Carretera Convencional
16Aug2015;33;6;SI;Carretera Convencional
16Aug2015;30;6;SI;Carretera Convencional
16Aug2015;25;6;SI;Autovía
16Aug2015;47;6;SI;Carretera Convencional
16Aug2015;19;6;SI;Carretera Convencional Desdoblada
16Aug2015;29;6;SI;Carretera Convencional
16Aug2015;28;6;SI;Carretera Convencional
16Aug2015;20;6;SI;Carretera Convencional
16Aug2015;28;6;SI;Carretera Convencional
16Aug2015;24;6;SI;Carretera Convencional
16Aug2015;26;6;SI;Carretera Convencional
16Aug2015;29;6;SI;Se desconoce
16Aug2015;21;6;SI;Carretera Convencional
16Aug2015;24;6;SI;Carretera Convencional
16Aug2015;23;6;SI;Carretera Convencional
16Aug2015;25;6;SI;Se desconoce
16Aug2015;;6;SI;Carretera Convencional
16Aug2015;40;6;SI;Carretera Convencional
16Aug2015;27;6;SI;Carretera Convencional
16Aug2015;34;6;SI;Carretera Convencional
16Aug2015;38;6;SI;Autovía
16Aug2015;22;6;SI;Carretera Convencional
16Aug2015;25;6;SI;Carretera Convencional Desdoblada
16Aug2015;31;6;SI;Carretera Convencional
16Aug2015;28;6;SI;Se desconoce
16Aug2015;24;6;SI;Carretera Convencional
16Aug2015;37;6;SI;Carretera Convencional
16Aug2015;20;6;SI;Carretera Convencional
16Aug2015;25;6;SI;Carretera Convencional
16Aug2015;29;6;SI;Carretera Convencional
16Aug2015;40;6;SI;Carretera Convencional
16Aug2015;29;6;SI;Autovía
16Aug2015;28;6;SI;Carretera Convencional
16Aug2015;21;6;SI;Carretera Convencional
16Aug2015;22;6;SI;Urbana
16Aug2015;25;6;SI;Carretera Convencional Desdoblada
16Aug2015;28;6;SI;Carretera Convencional
16Aug2015;32;6;SI;Carretera Convencional
16Aug2015;32;6;NO;
16Aug2015;33;6;SI;Carretera Convencional
16Aug2015;29;6;SI;Carretera Convencional
16Aug2015;26;6;SI;Se desconoce
16Aug2015;37;6;SI;Autovía
16Aug2015;35;6;SI;Carretera Convencional
16Aug2015;46;6;SI;Carretera Convencional
16Aug2015;21;6;SI;Carretera Convencional
16Aug2015;22;6;SI;Autovía
16Aug2015;23;6;SI;Carretera Convencional
16Aug2015;19;6;SI;Carretera Convencional
16Aug2015;28;6;SI;Carretera Convencional
16Aug2015;18;6;NO;
16Aug2015;33;6;SI;Carretera Convencional
16Aug2015;19;6;SI;Carretera Convencional
16Aug2015;33;6;SI;Urbana
16Aug2015;23;6;SI;Carretera Convencional
16Aug2015;23;6;SI;Carretera Convencional
16Aug2015;37;6;SI;Carretera Convencional
16Aug2015;24;6;SI;Carretera Convencional
16Aug2015;25;6;SI;Autovía
16Aug2015;26;6;SI;Carretera Convencional
16Aug2015;33;6;SI;Carretera Convencional
16Aug2015;30;6;SI;Carretera Convencional
16Aug2015;27;6;SI;Urbana
16Aug2015;38;6;SI;Carretera Convencional Desdoblada
16Aug2015;29;6;SI;Autovía
16Aug2015;25;6;SI;Autovía
16Aug2015;21;6;SI;Carretera Convencional
16Aug2015;36;6;SI;Carretera Convencional
16Aug2015;26;6;SI;Se desconoce
16Aug2015;26;6;SI;Autovía
16Aug2015;;6;SI;Carretera Convencional
16Aug2015;35;6;SI;Carretera Convencional
16Aug2015;38;6;SI;Autovía
16Aug2015;32;6;SI;Autovía
16Aug2015;42;6;SI;Carretera Convencional
16Aug2015;29;6;SI;Carretera Convencional
16Aug2015;37;6;SI;Autopista de Peaje
16Aug2015;27;6;SI;Carretera Convencional
16Aug2015;31;6;SI;Se desconoce
16Aug2015;45;6;SI;Autovía
16Aug2015;34;6;SI;Carretera Convencional Desdoblada
16Aug2015;24;6;SI;Se desconoce
16Aug2015;24;6;NO;
16Aug2015;24;6;SI;Carretera Convencional
16Aug2015;21;6;SI;Carretera Convencional
16Aug2015;37;6;SI;Carretera Convencional
16Aug2015;19;6;SI;Autovía
16Aug2015;27;6;SI;Se desconoce
16Aug2015;21;6;SI;Carretera Convencional
16Aug2015;29;6;SI;Carretera Convencional
16Aug2015;20;6;SI;Autovía
16Aug2015;28;6;SI;Carretera Convencional
16Aug2015;22;6;SI;Se desconoce
16Aug2015;26;6;SI;Se desconoce
16Aug2015;21;6;SI;Carretera Convencional
16Aug2015;32;6;SI;Autovía
16Aug2015;52;6;SI;Urbana
16Aug2015;27;6;SI;Carretera Convencional
16Aug2015;20;6;SI;Carretera Convencional
16Aug2015;28;6;SI;Carretera Convencional
16Aug2015;30;6;NO;
16Aug2015;20;6;SI;Carretera Convencional
16Aug2015;24;6;SI;Carretera Convencional
16Aug2015;42;6;SI;Carretera Convencional
16Aug2015;37;6;NO;
16Aug2015;38;6;SI;Carretera Convencional
16Aug2015;26;6;SI;Carretera Convencional
16Aug2015;37;6;SI;Urbana
16Aug2015;31;6;SI;Se desconoce
16Aug2015;28;6;SI;Autovía
16Aug2015;22;6;SI;Urbana
16Aug2015;41;6;SI;Carretera Convencional
16Aug2015;28;6;SI;Carretera Convencional
16Aug2015;28;6;SI;Carretera Convencional
16Aug2015;21;6;SI;Carretera Convencional
16Aug2015;30;6;SI;Carretera Convencional
16Aug2015;28;6;NO;
16Aug2015;28;6;SI;Carretera Convencional
16Aug2015;24;6;SI;Se desconoce
16Aug2015;41;6;SI;Autopista de Peaje
16Aug2015;23;6;SI;Carretera Convencional
16Aug2015;22;6;SI;Carretera Convencional
16Aug2015;30;6;SI;Carretera Convencional
16Aug2015;40;6;NO;
16Aug2015;28;6;SI;Carretera Convencional
16Aug2015;18;6;SI;Carretera Convencional
16Aug2015;26;6;SI;Carretera Convencional
16Aug2015;42;6;SI;Urbana
16Aug2015;20;6;SI;Carretera Convencional
16Aug2015;37;6;SI;Carretera Convencional
16Aug2015;24;6;SI;Carretera Convencional
16Aug2015;52;6;SI;Carretera Convencional
17Aug2015;22;6;NO;
17Aug2015;34;6;SI;Carretera Convencional Desdoblada
17Aug2015;22;6;SI;Carretera Convencional
17Aug2015;22;6;SI;Urbana
17Aug2015;39;6;SI;Urbana
17Aug2015;30;6;SI;Carretera Convencional
17Aug2015;26;6;SI;Autovía
17Aug2015;44;6;SI;Carretera Convencional
17Aug2015;42;6;SI;Carretera Convencional
17Aug2015;25;6;SI;Carretera Convencional
17Aug2015;25;6;SI;Carretera Convencional Desdoblada
17Aug2015;;6;SI;Autovía
17Aug2015;20;6;SI;Carretera Convencional
17Aug2015;44;6;SI;Carretera Convencional
17Aug2015;24;6;SI;Urbana
17Aug2015;21;6;SI;Carretera Convencional
17Aug2015;35;6;NO;
17Aug2015;27;6;SI;Carretera Convencional
17Aug2015;41;6;SI;Carretera Convencional
17Aug2015;54;6;SI;Carretera Convencional
17Aug2015;30;6;SI;Carretera Convencional
17Aug2015;32;6;SI;Carretera Convencional
17Aug2015;42;6;SI;Autopista de Peaje
17Aug2015;50;6;SI;Carretera Convencional
17Aug2015;27;6;SI;Carretera Convencional
17Aug2015;30;6;SI;Carretera Convencional
17Aug2015;25;6;SI;Autovía
17Aug2015;51;6;SI;Carretera Convencional
17Aug2015;25;6;SI;Carretera Convencional
17Aug2015;34;6;SI;Carretera Convencional
17Aug2015;26;6;SI;Carretera Convencional
17Aug2015;38;6;SI;Carretera Convencional
17Aug2015;21;6;SI;Urbana
17Aug2015;25;6;NO;
17Aug2015;34;6;SI;Carretera Convencional
17Aug2015;21;6;SI;Autopista de Peaje
17Aug2015;19;6;NO;
17Aug2015;32;6;SI;Carretera Convencional
18Aug2015;30;6;SI;Carretera Convencional
18Aug2015;26;6;SI;Carretera Convencional
18Aug2015;37;6;SI;Carretera Convencional
18Aug2015;26;6;SI;Carretera Convencional Desdoblada
18Aug2015;38;6;SI;Autovía
18Aug2015;30;6;SI;Carretera Convencional
18Aug2015;26;6;SI;Carretera Convencional
18Aug2015;25;6;SI;Carretera Convencional
18Aug2015;40;6;SI;Carretera Convencional
18Aug2015;29;6;SI;Carretera Convencional
18Aug2015;23;6;SI;Carretera Convencional
18Aug2015;24;6;SI;Carretera Convencional
18Aug2015;36;6;SI;Carretera Convencional
18Aug2015;25;6;SI;Autovía
18Aug2015;21;6;SI;Carretera Convencional
18Aug2015;28;6;SI;Carretera Convencional
18Aug2015;27;6;SI;Carretera Convencional
18Aug2015;27;6;SI;Carretera Convencional
18Aug2015;32;6;SI;Carretera Convencional
18Aug2015;49;6;SI;Carretera Convencional
18Aug2015;61;6;SI;Carretera Convencional
18Aug2015;37;6;SI;Carretera Convencional
18Aug2015;21;6;SI;Carretera Convencional
18Aug2015;20;6;SI;Carretera Convencional
18Aug2015;37;6;SI;Carretera Convencional
18Aug2015;24;6;SI;Carretera Convencional
18Aug2015;44;6;SI;Carretera Convencional
18Aug2015;41;6;SI;Carretera Convencional
18Aug2015;30;6;SI;Carretera Convencional
18Aug2015;20;6;SI;Carretera Convencional
18Aug2015;37;6;SI;Carretera Convencional
18Aug2015;43;6;SI;Carretera Convencional
18Aug2015;27;6;NO;
18Aug2015;42;6;NO;
18Aug2015;42;6;SI;Carretera Convencional
18Aug2015;28;6;SI;Carretera Convencional
18Aug2015;42;6;SI;Carretera Convencional
18Aug2015;24;6;SI;Carretera Convencional
18Aug2015;36;6;SI;Carretera Convencional
19Aug2015;33;6;SI;Autovía
19Aug2015;52;6;SI;Carretera Convencional
19Aug2015;27;6;SI;Carretera Convencional
19Aug2015;37;6;NO;
19Aug2015;38;6;SI;Carretera Convencional
